"FA番号","都道府県名","CATFlag","ILLflag","CopyService","LoanService","FAXservice","ILLStatus","館名","住所"
"FA021525","27","A","A","A","A","N","A","大阪千代田短期大学 図書館","大阪府河内長野市小山田町1685"
"FA021536","20","A","A","N","N","N","N","長野女子短期大学 図書館","長野市三輪9-11-29"
"FA021547","26","A","A","N","N","N","N","総合地球環境学研究所 図書室","京都市北区上賀茂本山457-4"
"FA021558","19","A","A","A","A","N","A","山梨英和大学 附属図書館","山梨県甲府市横根町888"
"FA02157X","255","A","N","N","N","N","N","ベルリン国立図書館","Staatsbibliothek zu Berlin, Preussischer Kulturbesitz , Ostasienabteilung, Potsdamer Strasse 33, 10785 Berlin, Germany"
"FA021580","40","A","A","N","N","N","N","福岡県立大学 附属図書館 看護学部分館","福岡県田川市伊田4395"
"FA021591","02","A","A","N","N","N","N","青森明の星短期大学 図書館","青森市浪打2丁目6‐32"
"FA021605","34","A","A","A","A","N","N","広島文化学園図書館 広島 長束キャンパス図書館","広島県広島市安佐南区長束西3-5-1"
"FA021616","45","A","A","A","A","N","A","南九州大学・南九州短期大学 図書館","宮崎県宮崎市霧島5丁目1-2"
"FA021627","13","A","A","N","N","N","N","大学改革支援・学位授与機構","東京都小平市学園西町1-29-1"
"FA021649","40","A","A","N","N","N","N","福岡大学 研究推進部","福岡県福岡市城南区七隈8-19-1"
"FA02165X","04","A","A","N","N","N","N","東北大学 多元物質科学研究所 図書室","仙台市青葉区片平2-1-1 AIMR本館2階2D"
"FA021660","14","A","A","N","N","N","N","神奈川県立保健福祉大学 附属図書館","横須賀市平成町1-10-1"
"FA021671","19","A","A","A","A","A","A","健康科学大学 附属図書館","山梨県南都留郡富士河口湖町小立7187"
"FA021682","11","A","A","A","A","N","A","尚美学園大学 メディアセンター","埼玉県川越市豊田町1-1-1"
"FA021693","25","A","A","A","A","N","A","びわこ成蹊スポーツ大学 図書館","滋賀県大津市北比良1204"
"FA021707","26","A","A","A","A","A","A","京都大学 大学院地球環境学堂","京都市左京区吉田本町"
"FA021718","25","A","A","A","N","A","N","滋賀短期大学 図書館","大津市竜が丘24-4"
"FA021729","25","A","A","A","A","N","A","長浜バイオ大学 教育・学術情報センター 図書室","滋賀県長浜市田村町1266番地"
"FA02173X","28","A","A","A","A","N","A","湊川短期大学 図書館","兵庫県三田市四ツ辻1430"
"FA021740","40","A","A","A","N","N","N","西日本短期大学 図書館","福岡県福岡市中央区福浜1丁目3番1号"
"FA021751","14","A","A","N","N","N","A","国学院大学 たまプラーザ図書館","神奈川県横浜市青葉区新石川3-22-1"
"FA021762","27","A","A","A","A","N","A","千里金蘭大学 付属図書館","大阪府吹田市藤白台5-25-1"
"FA021773","01","A","A","A","N","N","N","国立研究開発法人 産業技術総合研究所 北海道センター 図書室","札幌市豊平区月寒東2条17丁目2-1"
"FA021784","16","A","A","A","A","N","A","富山短期大学 付属図書館","富山市願海寺水口444"
"FA021795","10","A","A","N","N","N","N","共愛学園前橋国際大学","群馬県前橋市小屋原町1154-4"
"FA021809","14","A","A","N","N","N","N","横浜美術大学 図書館","横浜市青葉区鴨志田町1204"
"FA02181X","13","A","A","N","N","N","N","公益財団法人 東洋文庫","東京都文京区本駒込2-28-21"
"FA021820","23","A","A","A","A","A","A","名古屋芸術大学 附属図書館","北名古屋市熊之庄古井281"
"FA021842","13","A","A","A","A","N","A","国際短期大学 図書館","東京都中野区江古田4-8-8"
"FA021864","35","A","A","A","A","N","A","山陽小野田市立山口東京理科大学 図書館","山口県山陽小野田市大学通1-1-1"
"FA021875","10","A","A","A","A","N","A","群馬パース大学 附属図書館","群馬県高崎市問屋町1-7-1"
"FA021897","11","A","A","A","N","N","A","埼玉県立小児医療センター 図書室","埼玉県さいたま市中央区新都心1番地2"
"FA021900","13","A","A","A","N","A","N","一般社団法人 中国研究所 図書館","東京都文京区大塚6-22-18"
"FA021911","255","A","N","N","N","N","N","テユービンゲン大学 日本文化研究所 図書館","Seminars fur Japanologie der Universitat Tuebingen, Wilhelmstr. 90, D-72074 Tuebingen, GERMANY"
"FA021933","27","A","A","A","N","N","N","一般財団法人 住友病院 医学図書室","大阪市北区中之島5-3-20"
"FA021944","09","A","A","A","A","N","A","白鴎大学 総合図書館","栃木県小山市駅東通り2-2-2"
"FA021955","11","A","A","N","N","N","N","日本薬科大学","埼玉県北足立郡伊奈町小室10281"
"FA021966","13","A","A","A","N","N","A","国士舘大学 鶴川図書館・情報メディアセンター","東京都町田市広袴1-1-1"
"FA021977","13","A","A","A","N","N","A","国士舘大学 多摩図書館・情報メディアセンター","東京都多摩市永山7-3-1"
"FA021988","13","A","A","A","N","N","A","国立スポーツ科学センター","東京都北区西が丘3-15-1 国立スポーツ科学センター"
"FA021999","254","A","N","N","N","N","N","セインズベリー日本藝術研究所","64 The Close, Norwich, Norfolk  NR1 4DH, ENGLAND"
"FA022018","13","A","A","N","N","N","N","東京都市大学 等々力キャンパス 図書館","世田谷区等々力8-9-18"
"FA022029","07","A","A","N","N","N","N","福島学院大学 図書館情報センター","福島市宮代乳児池1-1"
"FA02203X","04","A","A","A","N","N","N","国立研究開発法人 産業技術総合研究所 東北センター 図書室","宮城県仙台市宮城野区苦竹四丁目2-1"
"FA022040","13","A","A","N","N","N","N","専修大学 図書館 法科大学院分館","東京都千代田区神田神保町3-8"
"FA022062","12","A","A","A","A","N","N","千葉科学大学 図書館","千葉県銚子市潮見町15-8"
"FA022084","40","A","A","A","A","N","N","九州大学 筑紫図書館","春日市春日公園6丁目1番地"
"FA022095","14","A","A","A","N","C","A","藤沢市民病院図書室","神奈川県藤沢市藤沢2-6-1"
"FA022109","01","A","A","A","A","N","N","國學院大學 北海道短期大学部 図書館","北海道滝川市文京町3-1-1"
"FA02211X","23","A","A","A","A","C","A","一宮研伸大学 図書館","愛知県一宮市常願通5-4-1"
"FA022120","26","A","A","A","A","A","A","京都大学 桂図書館","京都府京都市西京区京都大学桂"
"FA022131","13","A","A","N","N","N","N","日本大学 大学院法務研究科","東京都千代田区三崎町2-2-3 1・2号館1階"
"FA022142","13","A","A","N","N","N","N","東京大学 公共政策学大学院","東京都文京区本郷7-3-1"
"FA022153","12","A","A","N","N","N","N","東京大学 柏図書館","千葉県柏市柏の葉5-1-5"
"FA022164","28","A","A","A","A","N","A","兵庫県立大学 神戸情報科学学術情報館","神戸市中央区港島南町7-1-28"
"FA022175","26","A","A","A","A","N","A","同志社女子大学 京田辺図書館","京都府京田辺市興戸"
"FA022186","255","A","N","N","N","N","N","ハーゲン大学 付属日本法研究所","FernUniversität in Hagen, Fachbereich Rechtswissenschaft Institut für Japanisches Recht, Universitätsstraße 21, A 403,  D - 58084 Hagen,  GERMANY"
"FA022197","08","A","A","A","N","N","A","国立研究開発法人 国立環境研究所","茨城県つくば市小野川16-2"
"FA022200","13","A","A","A","A","N","A","文京学院大学 本郷図書館","東京都文京区向丘1-19-1"
"FA022211","47","A","A","A","A","N","A","沖縄工業高等専門学校","沖縄県名護市字辺野古905番地"
"FA022222","08","A","A","N","N","N","N","防災科学技術研究所","茨城県つくば市天王台3-1"
"FA022233","05","A","A","A","A","N","A","国際教養大学 中嶋記念図書館","秋田県秋田市雄和椿川字奥椿岱193-2"
"FA022244","13","A","A","N","N","N","N","青山学院大学 大学院 法務研究科 ローライブラリー","渋谷区渋谷4-4-25"
"FA022299","152","A","N","N","N","N","N","北方工業大学 図書館",""
"FA022302","152","A","N","N","N","N","N","重慶大学",""
"FA022368","152","A","N","N","N","N","N","華中科技大学 附属図書館",""
"FA02246X","20","A","A","A","A","N","A","清泉女学院大学・短期大学 図書館","長野県長野市上野2-120-8"
"FA022470","38","A","A","N","N","N","N","今治明徳短期大学 附属図書館","今治市矢田甲688"
"FA022481","22","A","A","A","N","N","N","静岡福祉大学 附属図書館","静岡県焼津市本中根549-1"
"FA022492","12","A","A","N","N","N","N","千葉明徳短期大学 図書館","千葉市中央区南生実町1412"
"FA022506","13","A","A","A","A","N","A","LEC東京リーガルマインド大学院大学 附属図書館","東京都千代田区神田三崎町2-2-15"
"FA022517","17","A","A","N","N","N","A","石川県西田幾多郎記念哲学館","石川県かほく市内日角井1番地WEBPOLICY:開館時間:9:30〜17:00"
"FA022539","23","A","A","A","A","N","N","星城大学 図書館","東海市富貴ノ台2-172"
"FA02254X","26","A","A","A","A","N","A","京都華頂大学・華頂短期大学 図書館","京都市東山区林下町3-456"
"FA022550","13","A","A","A","A","A","A","淑徳大学 附属図書館 東京図書館","東京都板橋区前野町5-5-2"
"FA022561","23","A","A","N","N","N","A","愛知江南短期大学 附属図書館","愛知県江南市高屋町大松原172番地"
"FA022572","12","A","A","N","N","N","N","流通経済大学 新松戸図書館","千葉県松戸市新松戸3-2-1"
"FA022583","27","A","A","A","A","N","N","四條畷学園大学・短期大学 北条図書館","大阪府大東市北条4丁目10‐25"
"FA022594","13","A","A","N","N","N","N","東京都立中央図書館","東京都港区南麻布5-7-13"
"FA022608","13","A","A","N","N","N","N","東京聖栄大学図書館","東京都葛飾区西新小岩1-4-6"
"FA022619","11","A","A","A","A","N","A","埼玉学園大学 情報メディアセンター","埼玉県川口市木曽呂1510番地"
"FA02262X","13","A","A","N","N","N","N","東京工芸大学 中野図書館","東京都中野区本町2-9-5"
"FA022630","14","A","A","N","N","N","N","神奈川県立保健福祉大学 実践教育センター 図書室","神奈川県横浜市旭区中尾1-5-1"
"FA022641","10","A","A","A","A","N","A","前橋工科大学 附属図書館","前橋市上佐鳥町460-1"
"FA022652","20","A","A","N","N","N","N","松本大学 図書館","松本市新村2095-1"
"FA022663","13","A","A","A","N","N","N","東京都医学総合研究所 図書室","東京都世田谷区上北沢2-1-6"
"FA022721","22","A","A","N","N","N","N","学校法人 光産業創成大学院大学","静岡県浜松市西区呉松町1955-1"
"FA022732","26","A","A","A","A","N","A","京都大学 大学院 エネルギー科学研究科","京都市左京区吉田本町"
"FA022743","26","A","A","A","A","N","A","京都大学 大学院 情報学研究科","京都府京都市左京区吉田本町"
"FA022787","21","A","A","N","N","N","N","中京学院大学 中津川図書メディアセンター","岐阜県中津川市千旦林1-104"
"FA022798","04","A","A","N","N","N","N","聖和学園短期大学図書館","仙台市泉区南中山5-5-2"
"FA022801","23","A","A","A","A","A","A","愛知東邦大学 学術情報センター","名古屋市名東区平和が丘3丁目11番地"
"FA022812","01","A","A","N","N","N","N","東京理科大学 長万部図書館","北海道山越郡長万部町字富野102-1"
"FA022834","11","A","A","N","N","N","N","武蔵丘短期大学 図書館","埼玉県比企郡吉見町南吉見111-1"
"FA022856","04","A","A","A","A","N","A","宮城大学 学術情報センター 太白キャンパス図書館","宮城県仙台市太白区旗立2-2-1"
"FA022867","40","A","A","N","N","N","N","精華女子短期大学 附属図書館","福岡県福岡市博多区南八幡町2-12-1"
"FA022878","29","A","A","A","A","N","A","奈良佐保短期大学図書館","奈良市鹿野園町806"
"FA022889","41","A","A","A","A","N","N","佐賀女子短期大学 図書館","佐賀県佐賀市本庄町本庄1313"
"FA02289X","40","A","A","N","N","N","A","九州大学 理系図書館","福岡市西区元岡744番地 (ウエストゾーン)"
"FA022903","13","A","A","A","A","N","N","テンプル大学 ジャパンキャンパス図書館","東京都世田谷区太子堂1-14-29"
"FA022914","13","A","A","N","N","N","N","東京医療保健大学 附属世田谷図書館","東京都世田谷区世田谷3-11-3"
"FA022936","10","A","A","A","A","N","A","上武大学 附属図書館 分館","群馬県高崎市新町270-1"
"FA02297X","13","A","A","A","N","A","N","法政大学 イノベーション・マネジメント研究センター","東京都千代田区富士見2-17-1 ボアソナード・タワー18F"
"FA02300X","15","A","A","A","A","N","A","事業創造大学院大学 図書館","新潟県新潟市中央区米山三丁目1番46号"
"FA02327X","13","A","A","N","N","N","N","中央大学 図書館 市ヶ谷キャンパス図書室","東京都新宿区市谷本村町42-8"
"FA02335X","26","A","A","N","N","N","N","京都医療科学大学 図書館","南丹市園部町小山東町今北1-3"
"FA02378X","13","A","A","A","A","A","A","日本聖書神学校 キリスト教研究所 図書館","新宿区下落合3-14-16"
"FA02386X","13","A","A","A","A","N","N","帝京平成大学 メディアライブラリーセンター","東京都豊島区東池袋2-51-4"
"FA02408X","27","A","A","N","N","N","N","東大阪大学・東大阪大学短期大学部 附属図書館","大阪府東大阪市西堤学園町3-1-1"
